ID	Target	Tweet	Stance
3547	abortion	I would rather lose a handful of women occasionally through botched abortions than sacrifice on average 1500 children daily to save those women.  If perfection is your standard for law then you are correct, however laws were meant to restrain. And prior to Roe vs Wade the law against abortion did that quite well, perfection? No. Made it rare? most certainly. And what happened after Roe vs Wade? abortions went through the roof. Laws are meant to keep us from killing ourselves off but Roe vs Wade does the opposite. it sanctions it. Consider Europe, within a hundred years, if not sooner, Europeans will cease to exist as a unique people group. Why? Zero Population growth. They're not reproducing and when they do, they kill it. Europe will be a Muslim nation within our lifetime, Why? They're having families. So please tell me why we should follow the Europeans into extinction?	AGAINST
3548	abortion	As I reread my own comment, I did realize that that seemed a bit off, even before I read yours, which pointed it out.  I think the clarification needs to be made with consciousness.  If someone willingly risks their life for freedom, and does in fact lose it, he or she has made the choice to sacrifice their life for freedom.  If someone chooses to oppose freedom, and strives to take it from another, it is within the rights of those whose freedom is being taken to take his of her life in defense of their own freedom.  A fetus, however, is created, in the vast majority of cases, by the actions of its   parents  .  Nature has chosen the mother to bear the biological burden of childbearing. (except in the case of seahorses, but I digress)  A fetus does not intentionally limit a woman's rights, nor does it seek to limit her freedom.  Unfortunately,   evolution   has made the fetus dependant on the mother.  What must also be taken into account is the amount of liberty being taken.  Conquest by fascists would be an incredible violation of freedom.  Freedom to work, live, move about freely, all of the Bill of Rights, national sovereignty, all would be utterly and permanently destroyed.  Bearing a child requires giving up some of the freedom to one's own body for a mere nine months.  The taking of one being's life, who has done nothing to warrant its destruction except for being formed as a side effect of it's parents' actions, for the sake of that small liberty cannot be justified.Of course, what immediately comes to mind is collateral damage.  The loss of innocent life as a result of   war   is horrifying, and should act to deter nations from unnecessary fighting.  It is however, a fact of war, and if a war must be fought, every step should be taken to minimize it.  That being said, one cannot fail to do what is necessary for fear of the negative consequences.  Chemotherapy is horrifying, but it is better than the alternative.  Collateral damage differs from   abortion   in that abortion in several ways.  The first is in the degree of the freedoms at stake, which have been mentioned above.  The second is intent.  Killing a fetus in cold blood is different from killing a civilian in a warzone on accident.  In civilian courts, it is the diffence between   murder   and manslaughter, in a military court, it is the difference between an accident and a war   crime  .  Collateral damage wil happen so long as there is war.  That is an excellent reason to try for peace, but unfortunately violent measures must sometimes be employed in the defense of both life and liberty.  Abortion, on the other hand, is necessary only to preserve the rights of a woman to her body for a very short period of time.  In cases where two people's rights collide, one must look both at the difference in severity of the rights in question, and at who has the greater claim.  I would argue that a fetus has greater right to life than a woman has to her body, and a nation has a greater right to life and all liberty than the soldiers, sailors, Marines, and airmen who sacrifice both for it, than the enemy combatant who emperils both to end it, and the innocent civilian who was simply in the ewrong place at the wrong time.	FAVOR
3549	abortion	I don't know where to begin.  You fail to provide any reasonable or valid definition, and then object when an authoritative one is given on the grounds that you don't like it, saying that 'it doesn't make the problem go away,' without specifying what the problem is (reasonably anyway), and then reccommend your own post like it's holy writ.  Wendy, you have failed.  You are wrong.  You have lost.  I declare this because you are unwilling to admit it, but moreso because such is the case.  You've spewed nothing but fancy babble, and often haven't even addressed the issue, preferring to go off on tangents.  You criticize fact as opinion on the basis of your opinion, and rather than support it, you merely reiterate it as though it were axiomatic (few things truly are).I say this not in rebuttal, for you've given me nothing to refute or otherwise debate; I say this that you might improve, recognize these critical flaws, and to offer the chance for either surrender, or serious debate.	FAVOR
3550	abortion	its just selfish.  ok, i'll exclude cases where there is some sort of complication.  if it's a choice between abortion, and both people dieing, i dont have a problem with that.my main problem with it is that the man has absolutly no say in this.  lets say a woman gets pregnant.  the man wants the child, and the woman doesn't.  the guy can kind of see it coming and may try to talk her out of it, but that's the best he can do.  while the male half is already attached to the baby, the female half could be out there having his baby killed without him even knowing.  a child that the man wants, and would take all responsability for.  financial and otherwise.  anything it takes to keep his child alive.  it would be absolutely devastating when the guy finds that out.a sad story, yes?  now lest say that story is true.  we'll say that because it is.  my baby was killed years ago, and it still hurts.  i tried everything i could to keep my baby alive, and i failed. it was an impossible battle.	AGAINST
3551	abortion	I agree 100%. This is a cultural issue and not a political one.	FAVOR
3552	abortion	This is as polite as I can possibly say it: You do not belong on this site.	FAVOR
3553	abortion	"The mother generally considers her fetus to be her ""unborn baby"", waiting to enter the world, assigning it equal value as a born baby. BalancedPolitics.org 3/17/07 - ""When a pregnant women feels a kick in her belly, she doesn't say 'Oh, the fetus kicked' or 'Oh, the mass of cells that hasn't become a person kicked', she says 'The baby kicked.' Yes, after conception you have a real human being waiting to enter the world. Why should taking someone's life when they're in the womb be any different than taking their life when they're a baby in the crib?"""	AGAINST
3554	abortion	No answer to my retort, just a down vote. That helps alot!?	FAVOR
3555	abortion	"Tropes can be true, but a purely '   pro-choice   trope' is ideological.First, a brief point- then I'll address objections. Every species has a life cycle. The human life cycle begins at conception. You are in a position wherein the beginning of the life cycle must of necessity be occurring to something other than a living human organism. How can one make sense of that? I posit that one cannot.""a single cell that, more likely than not, possess errors that will prevent it from becoming a complete organism""Such a cell might not develop into an adult. A lot of genetic anomalies prevent reaching adulthood. If one is present in an infant, that wouldn't be a basis for denying the infant is human, which brings us right back to where we started.""where the fertilized egg has no defects it is not a complete human - the hardest, most miraculous parts of becoming a complete human organism are still to come.""First a question: You used the term 'miraculous'. I won't make a silly objection about its being non-scientific. Would you permit me to use the term 'created' in a secular sense? As in, "" at this point a new life is created.""Secondly, you contend that something isn't completely human until some point well after the organism's life cycle has begun. How can you argue that a zygote or an embryo or a fetus (human or not) is not a living member of it's species? If we were talking about gametes, then I'd agree. They require other cells to make a complete human. Are you using ""complete"" in another sense?If you're using the term ""human"" as synonymous with ""person"", then you're not making a scientific observation. Are you using it to mean ""mature"" or maybe ""independent""? If so, you are employing an arbitrary distinction. One could say that an organism isn't ""complete"" until it has reached the final stage of its life cycle. Then a kitten isn't complete, but a cat capable of reproduction is. By any objective standard, a kitten is considered a complete (albeit not fully mature) living feline.""You appear to be equating the potential to be complete with actually being complete.""Frankly, I am confused by this. Can you expand on it a bit?""there is an important difference between an acorn and an oak tree""Quite right! I know of two cases where there are scientific disputes about when something qualifies as being alive. The first (things like viruses and prions), I mentioned before. The second is a seed. A seed is an embryo which can go dormant. That raises an interesting question: ""if it is dormant, then is it living?"" I'm not sure that there is an accepted answer. Humans (as far as I know) don't become dormant.""organismal biologists, ecologists, etc.) use a definition that includes ""independent"" when counting the members of a species""I must admit that I've never heard of 'organismal biology'. Maybe for counting purpose that's the practise, but I have trouble believing that any biologist would maintain that an embryo (non-dormant) isn't alive and isn't completely human or feline as the case may be.""Geneticists mark conception as the creation of a unique gene combination that is then subject to selective pressures. However, they will tell you that the same thing is true at the onset of a cancer.""Sure, in the latter case you have a complete living cancer cell. That's not incompatible with my position.""Immunologists tend to put importance on the start of the self-selection process... It is not true that science has shown conception to be the most important beginning... Our modern popular obsession... leads to the idea that conception is the most important benchmark. I don't think it is.""POSSIBLY THE MOST IMPORTANT OBSERVATION:When do they ""put importance on""? Which is ""the most important beginning""? These are questions about value determinations. They are questions about what to emphasize or give significance. Now, there can be value determinations which are context specific, and therefore testable. You've given excellent examples regarding branches of science. ""Which of these three breakfast cereals is best?"" Is an untestable value judgment. ""Which of these three cars is best... at saving gas for driving on city streets?"" Is (likely) empirical.""When Does Life Begin?"" is not a matter of determining value. It is an objective question, although ambiguous. If we agree that the question might better be stated along the lines of ""At What Point Does A New Human Life First Exist?""- then it is a matter of fact.It begins at conception, and that isn't a value judgment...or an opinion."	AGAINST
3556	abortion	"I appreciate your feedback and do apologize that this thread hasn't yet satisfied your question.  Therefore, I shall here try to simplify the ojective argument.  The cell is the basic/fundamental unit of life.  Human DNA is unique to human beings.  An organism whose somatic (non-reproductive) cells contain the full human genome is therefore a human being.  A person is defined as a human being, therefore any human being is a person.  A person may be alive or dead as a human being may be alive or dead.  This seems to be important as many wish to interperet the law only for ""persons"".  A living person thus is entitled to those fundamental rights belonging to any other living person, in this case, life.  Since life begins at conception, and the cell at conception of human offspring contains the entire human genome, and makes up the entirety of an organism (as opposed to a sperm cell - incomplete DNA - or a hair - incomplete/non-living organism), it constitutes a human being, and therefore, by definition, a person, who therefore, from conception, as per the Declaration of Independence of the United States of America (this site seems to be restrictive to U.S. policy), is entitled to 'certain unalienable rights among which are life, liberty, and the pursuit of happiness (in that order).'I sincerely hope this satisfies; it's refreshing to see someone who seems truly open-minded about the matter."	FAVOR
3557	abortion	Perhaps you misunderstand the meaning of Pro-Choice. Everyone deserves the right to work towards the life they want and the people they want to be with. Laws that inhibit freedom of choice are killing this nation.	FAVOR
3558	abortion	"I disagree with your basic premise that God causes spontaneous abortions, but will accept it for the purpose of responding to your comment.The problem with your line of reasoning is demonstrated by applying it to other ""Acts of God.""  People are killed all the time by natural disasters.  That does not make it okay for human beings to kill other innocent human beings. "	AGAINST
3559	abortion	" Opposition to abortion is based largely on sexism toward women Florynce R. Kennedy, 1973 - ""If men could get pregnant, abortion would be a sacrament.""[25]  "	FAVOR
3560	abortion	We can find NO common ground, even to the point of notifying parents that their underage daughter is getting an abortion.In a country where you need parental notification for taking cold medicine and taking them on field trips, it seems that getting an abortion with parent notification is not even common ground for us. This is utterly ridiculous that Obama is not willing to let a family decide what is best for the child that is underage and pregnant. (voting NO on notifying parents of minors who get out-of-state abortions.) What kind of president would not allow the parents decide how best to help their child? That is one huge flaw. 	AGAINST
3561	abortion	" Opponents can object to abortions, but must tolerate the choice Opponents of abortion may have a strong moral case and belief against abortion. Yet, their beliefs are not shared by all. They must tolerate a woman's right to have an abortion, even if they believe the act to be morally wrong. The best that opponents can hope for is to convince women that it is immoral, but to ask for the illegalization of abortion would be to wrongly deny that abortion is a right. "	FAVOR
3562	abortion	Please stop making appeals to emotion.	FAVOR
3563	abortion	" Wanted fetuses are beloved ""babies""; unwanted ones are ""tissue"" (inconsistent) Naomi Wolf, feminist author and advocate of legal abortion, in ""Our Bodies, Our Souls"", The New Republic (October 15, 1995) - ""Wanted fetuses are charming, complex, REM-dreaming little beings whose profile on the sonogram looks just like Daddy, but unwanted ones are mere 'uterine material'?""[2]"	AGAINST
3564	abortion	"All abortions no matter when they occur are very sad affairs. It is really sad when circumstances have come together such that a life must be ended or stopped from coming to fruition. Abortions are very emotionally trying to mothers and their families. That said, abortions are completely and absolutely necessary even late term abortions. I am going to argue this from a few angles.If a woman wants to terminate her pregnancy bad enough, she will do so regardless of whether she has to go to a clinic or get one from an unlicensed back alley ""doctor"" or perform one herself. Before Roe v. Wade thousands of women died every year from complications from these abortions. By allowing abortions and late-term abortions to be legal, we allow women to go through safe and regulated channels to do something they are going to do anyway to be frank.There are many circumstances in which late-term abortions are quite necessary, but I'll just name a few common situations. Often when young girls are raped, they will not tell anyone because they are afraid or a multitude of other reasons. Sometimes no one knows these girls are pregnant until they start getting big in their third trimester. These girls never got a chance to abort the rape-child in the ""proper"" time window because they are too afraid or immature to tell anyone or they don't even understand what pregnancy or sex is. Is it really fair to force an 11 year old girl to give birth to the child of her rapist because she didn't want to tell anyone she was raped?Another situation is sometimes mothers are diagnosed with cancer late in their pregnancies beyond the date of normal abortions. These women often need chemotherapy or radiation therapy. This is an excerpt from the abstract of a paper by the Department of Radiology at the University of Iowa College of Medicine""Malignant disease requiring radiation therapy during pregnancy presents an enormous challenge for the clinician. The optimal radiotherapeutic management of the patient and the optimal management of the pregnancy involve directly opposing demands. Ionizing radiation should be avoided during pregnancy whenever possible. Doses in excess of 0.1 Gy (10 rad) delivered during gestation have been associated with various detrimental effects, and therapeutic abortion has been recommended.""Often the cancer is so fast spreading that to wait the duration of the pregnancy to administer treatment that will most likely kill or maim the fetus is very dangerous and possibly fatal for the mother. In these situations the most humane thing to do is to terminate the pregnancy and treat the mother.My last hypothetical is that sometimes it is not apparent until late in the pregnancy that the baby has life-threatening deformities that threaten the mother as well. Is it really fair to tell a mother she must risk her life to give birth to baby that will or likely will die?As you can see there are multitude of possible situations in which a late-term abortion is the best option. There are such diverse situations that can occur and they are so sensitive and dependent on context, that this is not an issue that is done proper service by a blanket rule by politicians. These decisions are best left up to doctors and their patients. Women who want late-term abortions should ask their doctors and if their doctors agree that a late-term abortion is the best medical option, they should seek the approval of other doctors. Furthermore all of these decisions should be overseen by a governing board of doctors.Late-term abortions are not used because mothers changed their mind or procrastinated and this is not the intended use. Like I said the decision should be up to the discretion of doctors to determine the necessity of the procedure."	FAVOR
3565	abortion	" The unborn are voiceless and should be protected against abortion Ronald Reagan. New York Times. September 22nd. 1980 - ""I've noticed that everybody that is for abortion has already been born.""[4] In other words, the unborn would all be against abortion, but, of course, they can't express their opinion as for/against abortion. It is important to protect such a voiceless minority in society."	AGAINST
3566	abortion	" Abortion disproportionately affects the African American community"	AGAINST
3567	abortion	There is only one question when it comes to abortion, what is it?There are more questions than that.. sorryIf it is a human being then it requires a very high level of justification to take it's life.So you admit that there are some cases where it is justifiable. The next question then is who gets to decide? Should it be society at large via established government institutions or should it be a private matter left to the sovereignty of the family unit and those health care professionals they consult?	FAVOR
3568	abortion	"Imagine reading a headline that says After 8 years of Injustice, Slavery has been Restored"" or After 12 years of Injustice, Hitler has Come Back Into Power"".  Insanem, wouldn't those two   headlines   be, well the same applies to the   abortion   issue.  All three have the same thing in common, people thought the lives of the innoncent were not worth saving.  Parents went around saying I would never own a slave, but they can own all they want, or I would never kill those people but they country can kill all they want.  We just have to see how hard medical   science   is fighting to come up with birth control for men, the day after pill, and so many other birth control methods to realize that they know a fetus which means ""Little One"" is a baby.  We also know that many, many people suffer after having an abortion, men and women.  What makes all the folks who look the other way any better than the folse who looked the other way with child abuse, be it a bishop, teacher, political party, family member or friend.  Why can Planned Parenthood not report a rape, or when a fivteen year old teenager has had sex with a man over the age of twenty-one.  Do all these people who support abortion really believe they are doing the right thing?  Hasn't history proved that many of these people suffer the rest of their lives?  Do any really believe that these people don't do drugs to forget, want to kill themselves.  Who will these people sue twenty years from now?  Planned Parenthood, Political Parties, or will they want to go after the Church again and claim that we did not fight hard enough to prevent it?  Anyone who is for abortion should look at the films of a baby being aborted, before saying they are for abortion.  Anyone who has had an abortion should seek out help, there are many web sites who can help.    www.priestsforlife.org  , sistersforlife.com,   www.touchedbyabortion.com   If after you have seen some of the films of the babies being aborted, or read some of the stories from those who have had abortions you still the same way, then at least you have researched both sides of the issue aand can make a informed judgment.  Why should they start a baby and then abort it for stem cell research when they are having better results with adult cell research from our own bodies.  Don't be like the slave sellers, slave owners or slave ship captains.  Don't be like the people in Hitler's Germany who looked the other way because they did not have all the facts or went along with the crowd even thought they though it was wrong.  Look at the video wherein a child is in the womb and his father leaves him and his mother give birth to him anyway even thought he will be in a poor family.  If you watch the video you will be amazed to realize that President Obama is that fetus that could have been aborted.     "	AGAINST
3569	abortion	"I think that referring to mathematical rules as ""laws"" is the kind of misleading argument religious people like to use when implying that when using mathematics you require faith. Mathematics are not the ultimate truth about anything, neither should they be treated as unchangeable laws of the universe. Mathematics, as well as physics, chemistry, etc. are a set of tools invented by humans in order to explain phenomena we observe around us. We made sciences up, and it's up to us to upgrade them in order to improve our knowledge about the world.Here I didn't go as far as to point a flaw in mathematics or something that should be changed, I actually agreed that in most cases 1 is not 4, and I know how useful that is in our daily life. My point is, we can and should question and debate everything, even the foundations of something which has been working for us all along, because we can never know when old explanations might fail us. This is specially valid for the question of abortion, since our old conceptions about when life begins might be wrong.Anyways, if my semantic discussion of 1 not being 4 was not mathematical enough for you, here I got another one...""1 is not 4""Wrong, this is not always the case. When dealing with binary numbers, when 1 is in the third number from the right, as in 100, 1 represents 4. In 111, 100, 10100, and so on, the third 1 is always 4 (as in the decimal system)."	FAVOR
3570	abortion	"Life is an individual right, not a privilege, for unborn humans Mother Teresa, in her amicus brief filed before the U.S. Supreme Court in the cases of Loce v. New Jersey and Krail et al. v. New Jersey in February 1994 - ""Human rights are not a privilege conferred by government. They are every human beingÕs entitlement by virtue of his humanity. The right to life does not depend, and must not be contingent, on the pleasure of anyone else, not even a parent or sovereign... you must weep that your own government, at present, seems blind to this truth.""[1]"	AGAINST
3571	abortion	Not if you get raped, no..............................................	FAVOR
3572	abortion	Thank you for your testimony. I'm so glad you spoke up and would strongly encourage you to do it more often. Apart from rape your case is the most often used justification for abortion. And as your existence proves it is not proper justification. I know of a woman ( I can't remember her name) but her mother was rapped. I know of her because she is doing public speaking on this issue of abortion.You are a testimony to the fact the abortion snuffs out a human life because it would have taken yours. Thank you again.	AGAINST
3573	abortion	"""If you think that the rights of a ball of a few dozen cells are more important than the right of a living adult to happiness, health, and choice, then you can have your opinion and I can have mine, no one is wrong or right. I just hope you can understand that when you say no abortion at any time under any circumstances, you are saying that the rights of a tiny clump of cells are greater than the rights of a fully grown, fully sentient human.""At one point you were ""a tiny clump of cells"" too. I am Catholic and I believe that all human life is sacred whether it is one day old baby or an 80 year old man. I am going to stick with what i believe because I think it is right. If killing babies makes a person happy then they should be put in an asylum."	AGAINST
3574	abortion	You can see then how this is a decision best left up to doctors not politicians right?	FAVOR
3575	abortion	" The majority of Americans oppose abortions"	AGAINST
3576	abortion	"""If it is ok to abort, why do those who do so end up so destroyed for the rest of their lives?""They don't. Not if they do it for the right reasons. There is always the ""what if"" factor. But millions of women have had abortions and are living perfectly healthy, happy, successful lives. About half of women in the US who have had an abortion already have children, so they know the joys and stresses of children. They make the decision for the greater good--the family and society."	FAVOR
3577	abortion	"What are these corpse's stages of developmnent you are talking about? How are they called?I talk about human life's development which starts at conception and ends with death. While there is much debate on when does the life of a human being begins, there is no doubt on when does this life ends.You said: Dead body is a stage of a human being. A stage of ""what""? of a human being?. Surely not of the life of a human being because life, as everybody knows, ends with death.And: Dead bodies do not have rights. To which i answered ""kind of"" in the sense that to kill doing barbaric acts on a corpse(whichever) is worse than just plain murder."	AGAINST
3578	abortion	No, because there are emergency contraceptives that women can take up to 72 hours once she was raped that would prevent the sperm from going into her egg.	AGAINST
3579	abortion	"Abortion does not negatively affect a woman's sexual functions A study conducted at University of Copenhagen has shown legal abortion is associated with few adverse effects on sexual function among women in Denmark."	FAVOR
3580	abortion	I am sorry for your loss. Unfortunately, I believe that you are the exception. I am sure that there are many women out there who had abortions and would have kept the baby if they had the same level of support that you were willing to offer. Many women don't get that support. Alternatively on the point that men should be included in the debate, I have personally heard a few men exclaim that it is unfair that they made a mistake one night, and now have to pay child support for 18 years because they didn't have a say in the matter. So men's inclusion in the issue wouldn't necessarily lead to less   abortion  . I don't think that the government (or anyone else for that matter) should ever have control over women's reproductive choices. For instance, I would be just as strongly opposed to government mandated abortions as I am towards banning abortion all together. Many women, including myself, find it unfair that men enter the   abortion debate   because a man is intrinsically different than a woman. I don't have a say over a man's reproductive organs, nor do I think that I should. Similarly, I don't think that men, the government, other women, etc. should be able to tell a woman that she has to give up her body for 9 months, regardless of what she wants. It is making her a second class citizen and a prisoner to her own womb. Once again, I am sorry for your personal experience. Maybe people should decide as a couple where they stand on the abortion debate before engaging in sex. Even so, I guess that speculation about what you would do in the event of an unplanned   pregnancy   can't be comparable to when you are actually faced with the decision. 	FAVOR
3581	abortion	"1. The left is generally anti-war, pro healthcare, pro helping starving people in Africa, etc, all of which saves lives. Since I don't consider a fetus a life, from my standpoint the right is more concerned with vague moral standards only shared by the right than saving lives, but whatever.2. I'm talking about self-awareness, as in feelings. A fetus before the third trimester has 0 capacity to feel. They're not sad about being aborted, it doesn't hurt them, they don't have these human emotions yet. This is what I'm talking about. That an already born child likes its mom in no way invalidates this point.3. And here is the disconnect, you are absolutely correct. But the leap so many on the right are not willing to make is that abortion is always something to anguish over. Sure, there are bitches (and I don't use that term lightly) who simply don't care. But the vast vast vast majority of abortions are performed by women who feel they simply have no choice. It is not a party. But it's their choice, something they have to live with. Not the right wing, not you personally, just her, no one else's business. The only thing making abortions illegal would change is the number of mothers who die with the child. That's all it changes no matter how pretty this anti-abortion idea that ""if we just shove what we really really really feel down everyone's throat everyone will live happily ever after, amen"" - that's not how it works. Woman have been having abortions one way or another, legal or illegal, since the beginning of time.As for your point about rape. It's not the fault of the ""child"" only because the ""child"" doesn't exist. It's a cluster of cells and if she wants to abort it it's her choice, again, not yours.4. facts and logic never vary. People are wrong about facts and logic, but in and of themselves, they are constant. It is a fact the earth is round for example. Some have the ""opinion"" it is not, but this is not an opinion, this is simply wrong. There is a fact at the bottom of when a fetus becomes self-aware, people who study biology for a decade before becoming a doctor believe this to be around the 3rd trimester. Whatever the answer really is, I trust the dude who studied it for a decade over people who think they speak in tongues and give their live savings to Jerry Falwell. Is the exact moment as definite as the shape of the earth? No, probably not. But it's not that big a mystery, and while a valid opinion may vary by a month or so of when this elusive self-awareness begins, it most certainly is not upon conception, or even 2 or 3 months later. It's akin at that point to saying the earth has to be flat because when I stand on my roof I can't see it curve.Here's the difference between an argument with two different opinions, and the abortion debate.Indulge me, I enjoy coming up with analogies.2 people are walking through a forest. 1 wants to go left, the other right. The one who wants to go right says they both have to go right. The one who wants to go left says his friend can go right if he likes, but for himself, he thinks he should be able to choose.That's the gist of it. It's not a matter of two sides fighting about what everyone should do. It's about one side trying to force everyone to do something they may or may not want to and the other saying since we really don't know where either leads, people should have the choice."	FAVOR
3582	abortion	I heard someone argue that this technically makes the child the same organism as the mother; birth is more like mitosis than birth. I forget the specific justification. But it's nice to think that we're all part of the same organism.	AGAINST
3583	abortion	Since CreateDebate won't let me close my account, I will delete my posts.	AGAINST
3584	abortion	"You can't get pregnant or contract an STD if your not having sex outside of marriage.Well, that's totally goofy and wrong. Married women get pregnant all the time. (Oh and here's a total shocker: not all married women want to get pregnant.) And of course if your spouse has an STD and you have sex with your spouse, you can catch it.Nor does abstinence ""provide 100% protection against STDs and pregnancy,"" since rape and child molestation do happen.And finally, there are a great many ""questions when it comes to abortion"" -- including the safety and wellbeing of the woman, the privacy of family decisions, the right to bodily autonomy, the state's interest in the life and health of its citizens, the relative value that should be placed on the life of the developing being, and the stage of development at which such value should attach or be assessed -- just to name a few off the cuff."	FAVOR
3585	abortion	"I will take the bait for fun.I assume (unless you refute it explicitly) you agree that there are somecases where abortion is merited or ""medically necessary""Who is the proper authority for determining medical necessity?expected answer from you (according to the way I think you think):GovernmentAnswer I would give: The doctor and those consulted by the pregnant woman.Abortion is not banned. The murder of the unborn is illegal and punishable as murder. Abortion is not murder if you admit that it is ever done by medical necessity and without malicious intent.since this argument is flawless, all who disagree are just plain old sloppy thinkers ~sarcastic snicker"	FAVOR
3586	abortion	I had a   baby   with anencephaly. No mother should have to carry a baby that she knows will die. It is so painful and depressing. PLEASE.....  vote   no to banning   abortion  .Vote yes to allowing state funding to pay for abortions. It cost me $2,000 dollars to get an abortion and It would have cost $10,000 to deliver in the hospital. I deserved to hold my baby and never got to.	FAVOR
3587	abortion	" I am always just blown away that prolife people would even consider suggesting that a traumatized child rape victim should have her rapist's baby.   YES. YES. YES. I was better off ""aborting"" that fertilized egg (two cells with a complete set of chromosomes does not constitute a ""life"" in my opinion, but potential life) and limiting the entire incident to that.It was NOT   murder  ,it was absolutely justified, and your suggestions to the contrary are just abusive. I refuse to buy into it. MY WELFARE as a traumatized young girl with a fully formed brain, body, and  consciousness should have and did take precedence over a fertilized egg. That should be a No Brainer to any rational person. No loving God would ask such a thing.  Are you even considering the   health   risks to a child delivering a baby? Did you research that at all before suggesting it?   The problem is people do not have a clue how a child's mind works, just how traumatic this is. Since you cannot understand, I will tell you that my Catholic faith,with its obsession with virginity, caused me to believe that I was ruined, dirty, defiled,that God sent this man to do this to me because I had been bad. Why else would he allow such a thing? There is no other explanation to a child, and religious teachings serve to reinforce it. That's the kind of thing that misogynistic religious dogma does to a child rape victim. The combination is absolutely lethal to a sexually abused child's spirit and self esteem. Rape of a child is spiritual murder. Needless to say, I am no longer Catholic. And although i can tell you mean well, I feel sorry for you because you have swallowed that dogma hook, line, and sinker.  "	FAVOR
3588	abortion	"attn Jstabtall:do you live in some kinda warped universe""Abstinence is the only practice that provides 100% protection against STDs and pregnancy, nothing else comes close.""can you show me a culture or a time in human history where society has instituted functional, workable, effective abstinence policyyes - your proposal works in an ideal world were everyone has exactly the same thoughts and actions but that world does NOT exist"	FAVOR
3589	abortion	it is also the mother's choice. the child doesnt have no say. as i said they shouldnt be having any sexual activity. i am 11 and i know this....	FAVOR
3590	abortion	"Might want to change ""man"" to ""human""."	FAVOR
3591	abortion	"""Just look at pictures of aborted fetuses with their arms and heads chopped off."" Okay, look at pictures of fetuses. Do they look like actual people? No, of course not. They look like fetuses. That is because they are fetuses, not human beings. ""...unborn child."" Contradiction in terms. Children have been born. A fetus is not a child.""For all you know you might have just aborted the person who foudn teh cure for cancer or diabetes."" People are not aborted. Fetuses get aborted. Fetuses are not people.""...those who perform them are murderers."" Murder means to deliberately kill another human being justifiably. Fetuses are not human beings. Therefore, those who perform abortions are not murderers."	FAVOR
3592	abortion	" Abortion is not a just response to social problems facing the unborn If a child is likely to face social difficulties, this is absolutely no reason to seek an abortion. The notion that a child will be unhappy due to these conditions or will have no chances of success is ludicrous. It is easy to find examples of poor and neglected children that have grown up to become thriving, successful, and happy adults. In any case, if social problems are the concern, these problems should be addressed; abortion is a terrible band-aid. Saying that a child would encounter social problems during his or her development is not the same as saying that he or she is better off dead."	AGAINST
3593	abortion	Actually, reversing the ban doesn't change how much money the program takes up. It just makes more groups and places eligible for funding. Those places aren't performing abortions 24/7, you know. One might say it's pretty inhumane to deny funding to a medical organization because, in addition to providing malaria nets and polio vaccines and clean drinking water, they are also willing to perform abortions. Funding should go to the groups best equipped to spend it most efficaciously, regardless of whether they sycophantically agree with the entire conservative Christian agenda.	FAVOR
3594	abortion	The thing has been growning by 40 mill every year since it has been gagged. I am saying the money shold have been used some place else. You don't have to agree with the Conservative Christian ideaolgy to agree abortions are wrong. 	AGAINST
3595	abortion	"If it is countered that this analogy is not appropriate because fetuses should not be considered on an equal basis as those subject to capital punishment, a number of considerations should be made against this position. First, those that are subject to capital punishment are often murderers or extreme offenders. Should these citizens be regarded more highly, and more worthy of decency than an unborn fetus? Maybe not. "	AGAINST
3596	abortion	just because human life is most helpless and unaware at that point in life (early stages after conception), that doesn't mean you have the right to kill it.	AGAINST
3597	abortion	yes - i agree that abstinence is 100% absolute protection but i still await your explanation of how you would enforce such a policy	AGAINST
3598	abortion	Whether one is 'right to life' or supports a 'right to an   abortion  ', there can be no sensible argument that citizens of foreign countries have a right which would compel the government to spend American tax dollars on family planning which includes promoting abortion.  Frankly, those citizens do not have a right to any funding whatsoever.  We provide funds as an act of charity.   Our doing so is supererogatory.  It is not the fulfillment of a duty.  If we choose to fund aid efforts, then our donations should be allocated in a way that is consonant with the values of our people.  When one takes into account that approximately half of the country opposes abortion, and a great many (which would feature prominently among this group [in spite of Mr. O Brien's protestations] American Catholics) would consider abortion to be the moral equivalent of murder, it becomes obvious that it was wrong to overturn the Mexico City Policy.  A member of theSociety for Pro-Life Agnostics and Secular Humanists  />SplashForLife@gmail.com  	AGAINST
